Datetime,WHITBYCGS,PORTLANDS-G1,PORTLANDS-G2,PORTLANDS-G3,Nuclear (MW),PICKERINGA-G1,PICKERINGA-G4,PICKERINGB-G5,PICKERINGB-G6,PICKERINGB-G7,PICKERINGB-G8,TADOUGLAS,HALTONHILLS-LT_G1,HALTONHILLS-LT_G2,HALTONHILLS-LT_G3,THOROLDCGS,GTAA-G1,GTAA-G2,GTAA-G3,Gas Fired (MW),BECK1,BECK2,BECK2 PGS,DECEWFALLS,DECEWND1,Hydro (MW),GRAND VALLEY 3,GRANDSF,GRANDWF,Wind (MW),Total Consumtion (MW),Temperature (K),WindSpeed (km/h),Humidity (%),Pressure (mbar)
2015-01-20 10:00,57,119,118,149,443,0,395,0,519,506,519,109,203,203,177,196,24,21,23,2895,310,1328,11,115,5,1769,0,0,4,4,5111,261.4286667,3,100,1029
2015-01-20 11:00,57,127,127,155,466,0,395,0,520,504,519,116,218,219,191,198,23,22,25,2950,307,1354,23,115,5,1804,0,0,6,6,5226,260.9713333,3,100,1030
2015-01-20 12:00,57,118,118,150,443,0,395,0,519,506,519,117,214,215,188,257,22,21,26,2999,306,1332,22,117,5,1782,0,0,1,1,5225,261.4645,3,100,1030
2015-01-20 13:00,57,113,113,147,430,0,394,0,520,505,519,117,188,188,171,264,22,20,25,2933,307,1316,18,120,5,1766,0,0,0,0,5129,260.6903333,3,100,1030
2015-01-20 14:00,57,113,113,147,430,0,396,0,521,505,520,117,144,144,148,262,21,20,21,2819,350,1331,18,120,5,1824,0,0,0,0,5073,260.8666667,3,100,1031
2015-01-20 15:00,56,113,113,148,430,0,396,0,520,503,517,118,140,140,144,211,20,19,21,2749,291,1388,22,120,5,1826,0,0,0,0,5005,262.625,3,100,1030
2015-01-20 16:00,56,118,118,149,441,0,395,0,517,504,518,117,189,189,176,203,22,21,26,2877,298,1273,1,120,5,1697,0,0,0,0,5015,262.274,3,100,1031
2015-01-21 9:00,57,129,129,154,469,0,395,0,520,505,517,113,163,163,154,197,22,23,23,2795,92,1364,6,118,5,1585,0,0,57,57,4906,258.699,2,100,1035
2015-01-21 10:00,57,119,121,153,450,0,395,0,520,505,519,115,210,210,179,197,22,22,15,2909,155,1306,1,117,5,1584,0,0,4,4,4947,258.3523333,2,100,1035
2015-01-21 11:00,57,113,113,148,431,0,394,0,520,504,519,117,210,211,182,198,21,23,26,2925,157,1363,5,117,5,1647,0,0,8,8,5011,258.4306667,2,100,1035
2015-01-21 12:00,57,113,113,148,431,0,395,0,519,505,519,117,215,215,187,202,22,23,23,2942,106,1347,2,117,6,1578,0,0,9,9,4960,260.9295,2,100,1035
2015-01-21 13:00,56,136,152,167,511,0,395,0,520,503,519,116,214,214,197,252,21,23,19,2993,174,1420,11,119,6,1730,0,0,11,11,5245,260.201,3,100,1035
2015-01-21 14:00,56,176,182,199,613,0,395,0,520,505,519,116,213,213,254,263,9,22,10,3039,184,1332,4,87,9,1616,0,0,17,17,5285,261.893,3,100,1035
2015-01-21 15:00,56,151,154,178,539,0,405,0,520,503,519,117,212,210,254,262,19,23,7,3051,202,1303,0,109,11,1625,0,0,18,18,5233,263.561,3,96,1034
2015-01-21 16:00,57,137,137,164,495,0,413,0,518,504,516,117,174,174,211,210,9,23,8,2877,112,1299,0,121,5,1537,0,0,18,18,4927,265.261,3,97,1035
2015-01-22 9:00,57,117,115,150,439,0,430,0,519,504,512,116,146,146,149,197,21,21,8,2769,282,1274,2,114,5,1677,0,0,0,0,4885,263.448,2,100,1037
2015-01-22 10:00,57,119,118,151,445,0,430,0,519,505,512,116,204,204,180,197,16,11,8,2902,291,1265,0,114,5,1675,0,0,0,0,5022,262.7616667,2,100,1038
2015-01-22 11:00,57,114,114,149,434,0,430,0,519,505,512,116,136,132,142,196,16,18,8,2730,110,1206,0,114,5,1435,0,0,7,7,4606,262.5563333,2,100,1038
2015-01-22 12:00,56,112,112,149,429,0,430,0,519,505,512,116,135,130,142,198,16,18,15,2736,193,1234,0,114,5,1546,0,0,15,15,4726,264.041,2,100,1039
2015-01-22 13:00,56,11,12,25,104,0,430,0,519,504,512,117,140,137,144,234,17,21,21,2796,333,1265,0,117,5,1720,0,0,16,16,4636,263.2723333,2,100,1039
2015-01-22 14:00,57,0,0,4,61,0,430,0,519,504,512,117,159,158,154,259,12,27,19,2870,358,1304,1,117,5,1785,0,0,12,12,4728,264.1936667,2,100,1040
2015-01-22 15:00,57,35,36,48,176,0,430,0,519,505,512,117,188,188,185,262,16,27,20,2969,358,1321,5,116,5,1805,0,0,12,12,4962,265.791,2,99,1040
2015-01-22 16:00,56,115,115,147,433,0,431,0,519,504,512,117,150,147,156,210,13,22,18,2799,288,1223,0,114,5,1630,0,0,27,27,4889,266.487,2,99,1041
2015-01-23 9:00,57,111,111,148,427,0,467,0,519,508,518,116,131,130,139,196,17,19,14,2774,321,1241,15,119,5,1701,0,0,122,122,5024,268.3045,5,100,1039
2015-01-23 10:00,57,111,111,148,427,0,468,0,519,506,520,116,131,130,139,197,16,21,19,2782,322,1231,5,119,5,1682,0,0,129,129,5020,268.2816667,5,100,1039
2015-01-23 11:00,56,111,111,148,426,0,468,0,519,508,520,116,131,130,139,197,15,20,19,2782,333,1228,20,119,5,1705,0,0,132,132,5045,268.0123333,5,100,1038
2015-01-23 12:00,56,11,12,27,106,0,467,0,519,497,520,116,131,130,140,197,16,20,19,2772,132,1293,4,116,5,1550,0,0,135,135,4563,268.9235,5,100,1038
2015-01-23 13:00,57,0,0,0,57,0,468,0,519,496,519,115,131,130,139,198,18,22,19,2774,179,1291,4,114,5,1593,0,0,134,134,4558,268.2606667,5,100,1037
2015-01-23 14:00,57,0,0,4,61,0,468,0,519,496,519,115,131,130,141,197,17,19,19,2771,135,1305,0,112,5,1557,0,0,131,131,4520,268.7783333,6,100,1037
2015-01-23 15:00,56,33,34,41,164,0,468,0,531,494,520,116,131,130,141,197,16,19,19,2782,115,1305,0,113,5,1538,0,0,129,129,4613,270.05,6,94,1035
2015-01-23 16:00,56,114,114,145,429,0,478,0,514,496,520,116,131,130,142,197,16,19,19,2778,139,1297,0,119,5,1560,0,0,134,134,4901,270.3163333,6,96,1035
2015-01-24 9:00,0,0,36,19,55,0,492,0,518,504,520,108,0,0,0,12,20,25,27,2226,299,1306,4,120,5,1734,0,0,0,0,4015,267.909,4,100,1020
2015-01-24 10:00,0,0,143,79,222,0,492,0,518,504,520,107,0,0,0,18,21,25,26,2231,327,1270,1,120,5,1723,0,0,0,0,4176,267.0403333,3,100,1019
2015-01-24 11:00,0,0,175,100,275,0,491,0,518,504,520,107,0,0,0,55,21,25,27,2268,333,1303,1,119,5,1761,0,0,0,0,4304,267.0256667,3,100,1018
2015-01-24 12:00,0,0,182,107,289,0,492,0,518,502,520,107,0,0,5,238,21,25,27,2455,328,1319,6,118,5,1776,0,0,0,0,4520,268.098,3,100,1018
2015-01-24 13:00,0,44,140,93,277,0,493,0,518,504,520,106,42,39,5,237,21,24,27,2536,306,1274,1,117,5,1703,0,0,0,0,4516,267.721,3,100,1017
2015-01-24 14:00,0,144,151,167,462,0,492,0,518,505,521,106,89,89,73,256,21,25,27,2722,312,1329,6,117,5,1769,0,0,0,0,4953,268.431,3,100,1017
2015-01-24 15:00,0,142,142,167,451,0,492,0,518,504,520,107,191,189,175,256,20,25,26,3023,341,1342,8,117,5,1813,0,0,0,0,5287,269.568,3,96,1015
2015-01-24 16:00,0,136,137,169,442,0,493,0,518,504,518,107,200,199,188,214,20,25,26,3012,353,1323,6,118,5,1805,0,0,0,0,5259,270.1356667,3,97,1015
2015-01-25 9:00,0,0,0,0,0,0,478,0,516,503,519,107,0,0,0,18,18,21,18,2198,84,1066,0,115,5,1270,0,0,0,0,3468,267.527,6,96,1019
2015-01-25 10:00,0,0,15,7,22,0,475,0,517,504,517,107,0,0,6,59,18,21,18,2242,88,960,0,115,5,1168,0,0,0,0,3432,266.0766667,6,100,1021
2015-01-25 11:00,0,36,37,39,112,0,474,0,516,503,519,107,41,35,7,192,18,21,18,2451,88,1042,0,115,5,1250,0,0,0,0,3813,264.5763333,6,100,1023
2015-01-25 12:00,0,112,112,143,367,0,474,0,518,503,519,107,98,96,74,197,18,21,18,2643,99,1211,0,116,5,1431,0,0,0,0,4441,264.832,6,100,1024
2015-01-25 13:00,0,112,112,146,370,0,472,0,518,506,518,107,137,129,138,197,18,21,18,2779,91,1134,0,115,5,1345,0,0,0,0,4494,262.7463333,6,100,1025
2015-01-25 14:00,0,112,112,147,371,0,471,0,518,510,518,107,134,128,139,197,19,22,18,2781,88,1153,0,115,5,1361,0,0,0,0,4513,262.4166667,5,100,1027
2015-01-25 15:00,0,112,112,147,371,0,472,0,518,510,519,106,135,129,137,197,20,24,20,2787,129,1345,0,115,5,1594,0,0,5,5,4757,263.6245,5,100,1026
2015-01-25 16:00,0,112,112,147,371,0,470,0,518,511,519,106,135,129,139,197,18,22,19,2783,119,1140,0,115,5,1379,0,0,23,23,4556,262.7823333,4,100,1028
2015-01-26 9:00,57,115,115,153,440,0,467,0,517,508,517,117,200,201,179,198,22,26,8,2960,48,1204,15,115,5,1387,0,0,87,87,4874,262.3385,5,100,1031
2015-01-26 10:00,57,124,124,152,457,0,466,0,517,502,517,117,209,210,174,198,22,26,18,2976,50,1190,21,117,5,1383,0,0,92,92,4908,262.5163333,5,100,1031
2015-01-26 11:00,57,142,141,173,513,0,466,0,516,501,517,117,220,221,184,198,21,26,20,3007,50,1347,50,120,5,1572,0,0,95,95,5187,262.3956667,5,100,1031
2015-01-26 12:00,57,113,113,152,435,0,466,0,516,503,517,117,219,220,186,200,21,25,20,3010,50,1284,40,121,5,1500,0,0,87,87,5032,262.8425,5,100,1031
2015-01-26 13:00,57,155,154,188,554,0,465,0,515,506,516,117,218,219,222,206,21,25,21,3051,49,1241,30,120,5,1445,0,0,87,87,5137,262.5326667,6,100,1031
2015-01-26 14:00,57,113,113,154,437,0,465,0,512,509,517,117,217,218,184,223,21,24,20,3027,49,1327,37,118,5,1536,0,0,85,85,5085,262.7903333,6,100,1031
2015-01-26 15:00,57,116,115,148,436,0,465,0,515,509,516,117,217,218,186,258,21,24,20,3066,49,1276,9,119,5,1458,0,0,82,82,5042,263.6625,6,100,1030
2015-01-26 16:00,57,140,139,168,504,0,465,0,518,504,517,117,217,218,192,230,21,25,21,3045,50,1189,2,121,5,1367,0,0,93,93,5009,263.7153333,6,100,1030
2015-01-27 9:00,56,113,112,146,427,0,478,0,520,510,519,115,201,202,214,201,23,25,15,3023,88,1210,1,116,5,1420,0,0,33,33,4903,262.8465,5,100,1031
2015-01-27 10:00,57,113,112,146,428,0,478,0,519,510,518,109,217,218,185,199,23,25,16,3017,94,1219,0,118,5,1436,0,0,36,36,4917,262.68,4,100,1031
2015-01-27 11:00,57,113,112,146,428,0,478,0,512,510,518,117,165,162,159,254,22,24,15,2936,186,1196,0,120,5,1507,0,0,40,40,4911,262.581,4,100,1031
2015-01-27 12:00,57,113,112,146,428,0,478,0,510,510,518,117,142,138,144,224,21,25,16,2843,187,1187,0,122,5,1501,0,0,42,42,4814,262.9855,4,100,1032
2015-01-27 13:00,57,113,112,146,428,0,478,0,512,510,518,117,136,130,140,196,18,21,19,2795,88,1016,0,122,5,1231,0,0,30,30,4484,262.7186667,4,100,1032
2015-01-27 14:00,57,113,112,146,428,0,478,0,512,510,516,117,136,130,139,196,16,20,17,2787,189,1174,0,119,5,1487,0,0,19,19,4721,262.9553333,4,100,1033
2015-01-27 15:00,57,113,112,146,428,0,478,0,512,510,518,117,136,130,139,196,16,20,18,2790,93,1103,0,115,5,1316,0,0,10,10,4544,263.9625,4,100,1032
2015-01-27 16:00,57,114,114,147,432,0,478,0,510,510,518,117,192,191,172,196,20,24,24,2952,215,1220,2,116,5,1558,0,0,5,5,4947,263.9423333,4,100,1033
2015-01-28 9:00,57,113,112,148,430,0,477,0,519,509,518,117,173,174,158,199,19,21,17,2901,83,1246,0,117,5,1451,0,0,5,5,4787,260.2535,4,100,1037
2015-01-28 10:00,57,113,112,148,430,0,478,0,518,509,518,118,168,168,155,201,22,24,20,2899,137,1276,0,119,5,1537,0,0,0,0,4866,259.522,4,100,1038
2015-01-28 11:00,56,115,115,150,436,0,478,0,520,509,518,117,179,179,167,199,19,23,19,2927,145,1315,0,120,5,1585,0,0,0,0,4948,259.404,4,100,1038
2015-01-28 12:00,57,115,115,150,437,0,478,0,520,509,518,117,153,153,150,196,18,21,19,2852,135,1272,0,120,5,1532,0,0,0,0,4821,260.9475,3,100,1039
2015-01-28 13:00,57,115,115,150,437,0,478,0,518,509,518,115,138,138,142,209,16,19,20,2820,155,1275,0,120,5,1555,0,0,0,0,4812,260.2756667,4,100,1040
2015-01-28 14:00,57,115,115,150,437,0,479,0,519,507,518,116,133,133,141,196,13,17,20,2792,96,1132,0,119,5,1352,0,0,2,2,4583,261.2653333,3,100,1040
2015-01-28 15:00,56,115,115,150,436,0,479,0,520,506,518,116,133,133,142,196,14,17,20,2794,98,1176,0,118,5,1397,0,0,5,5,4632,263.4095,3,98,1040
2015-01-28 16:00,56,115,115,150,436,0,478,0,518,506,517,116,152,152,150,196,16,20,20,2841,92,1088,0,118,5,1303,0,0,9,9,4589,264.0143333,3,99,1041
2015-01-29 9:00,57,0,0,0,57,0,491,0,520,496,517,115,0,0,0,196,19,24,17,2395,64,1281,63,116,3,1527,0,0,105,105,4084,266.8595,3,89,1036
2015-01-29 10:00,57,0,0,8,65,0,495,0,520,497,519,115,0,0,0,256,19,25,27,2473,340,1434,79,116,3,1972,0,0,105,105,4615,267.1356667,3,90,1036
2015-01-29 11:00,57,0,35,21,113,0,501,0,519,496,519,116,0,0,0,261,19,1,10,2442,312,1447,90,117,0,1966,0,0,102,102,4623,268.0963333,4,86,1034
2015-01-29 12:00,57,0,148,82,287,0,501,0,516,496,518,115,0,0,0,260,16,0,1,2423,323,1409,39,123,0,1894,0,0,85,85,4689,268.364,4,85,1033
2015-01-29 13:00,57,0,162,92,311,0,501,0,518,496,518,115,0,0,0,260,20,2,7,2437,331,1336,23,126,0,1816,0,0,84,84,4648,269.5556667,4,80,1032
2015-01-29 14:00,56,0,140,83,279,0,501,0,518,496,518,116,0,0,0,258,19,3,7,2436,342,1315,23,127,1,1808,0,0,94,94,4617,270.0543333,4,78,1030
2015-01-29 15:00,56,0,129,75,260,0,502,0,516,496,518,116,0,0,0,117,19,25,10,2319,261,1267,3,127,1,1659,0,0,45,45,4283,271.0705,4,79,1029
2015-01-29 16:00,56,32,114,70,272,0,501,0,519,496,518,116,0,0,0,0,18,23,19,2210,90,1109,0,120,5,1324,0,0,58,58,3864,271.3966667,4,76,1027
2015-01-30 9:00,57,0,113,71,241,0,516,0,517,496,516,117,0,0,0,159,15,18,18,2372,89,1088,0,122,0,1299,0,0,134,134,4046,267.7885,6,96,1028
2015-01-30 10:00,57,0,113,72,242,0,516,0,519,496,518,117,39,39,0,198,15,19,18,2494,135,1241,0,122,0,1498,0,0,134,134,4368,267.378,6,97,1029
2015-01-30 11:00,57,0,113,72,242,0,514,0,519,496,516,117,53,53,31,198,15,18,18,2548,140,1235,0,122,0,1497,0,0,111,111,4398,266.22,7,98,1030
2015-01-30 12:00,57,0,113,72,242,0,516,0,519,496,518,116,92,92,81,198,15,19,18,2680,99,1040,0,119,3,1261,0,0,78,78,4261,265.7975,7,98,1031
2015-01-30 13:00,57,0,113,72,242,0,516,0,520,496,518,117,133,133,138,198,15,19,18,2821,84,1019,0,117,5,1225,0,0,76,76,4364,264.3943333,8,100,1032
2015-01-30 14:00,57,0,113,72,242,0,516,0,518,496,518,117,133,133,138,198,15,19,18,2819,111,1125,0,117,5,1358,0,0,75,75,4494,263.7266667,8,100,1033
2015-01-30 15:00,57,40,113,73,283,0,515,0,520,496,518,117,133,133,139,197,16,19,19,2822,120,1140,0,119,5,1384,0,0,70,70,4559,264.253,7,100,1034
2015-01-30 16:00,57,113,113,145,428,0,515,0,518,496,518,117,133,133,139,198,17,20,19,2823,164,1098,0,121,5,1388,0,0,75,75,4714,263.1873333,8,100,1035
2015-01-31 9:00,0,179,179,193,551,0,517,0,520,509,517,105,188,188,210,265,23,27,24,3093,342,1371,37,117,5,1872,0,0,21,21,5537,256.439,2,100,1042
2015-01-31 10:00,0,146,145,164,455,0,518,0,520,508,519,104,219,220,285,210,22,26,21,3172,207,1288,1,117,5,1618,0,0,48,48,5293,255.6813333,2,100,1041
2015-01-31 11:00,0,137,137,160,434,0,517,0,519,508,519,103,217,218,260,201,22,27,20,3131,268,1290,1,117,5,1681,0,0,63,63,5309,255.9326667,2,100,1041
2015-01-31 12:00,0,119,118,152,389,27,517,0,520,509,519,105,177,177,179,201,22,27,20,3000,241,1288,0,121,5,1655,0,0,66,66,5110,258.9265,2,100,1041
2015-01-31 13:00,0,118,118,151,387,84,518,0,520,509,519,104,150,149,150,200,21,27,19,2970,337,1316,1,121,5,1780,0,0,68,68,5205,258.2636667,2,100,1041
2015-01-31 14:00,1,114,113,149,377,102,517,0,520,509,519,105,133,132,140,200,20,25,20,2942,320,1332,3,121,5,1781,0,0,81,81,5181,260.3433333,2,100,1040
2015-01-31 15:00,55,114,113,149,431,103,517,0,520,509,518,105,136,135,142,199,21,27,21,2953,323,1387,19,121,5,1855,0,0,72,72,5311,261.5075,3,99,1039
2015-01-31 16:00,56,128,128,155,467,104,516,0,520,509,517,105,170,170,168,200,21,26,21,3047,323,1349,5,121,5,1803,0,0,75,75,5392,263.8923333,3,99,1039
2015-02-01 9:00,57,114,114,147,432,445,517,0,520,509,519,108,202,203,185,199,24,28,20,3479,298,1345,30,119,5,1797,0,0,55,55,5763,266.313,4,98,1036
2015-02-01 10:00,57,123,123,151,454,445,518,0,518,507,518,107,222,222,208,198,24,28,22,3537,278,1320,17,119,5,1739,0,0,60,60,5790,265.384,4,100,1037
2015-02-01 11:00,57,142,141,160,500,444,517,0,520,505,520,107,223,224,257,198,23,28,21,3587,276,1315,17,119,5,1732,0,0,96,96,5915,264.486,4,100,1037
2015-02-01 12:00,57,138,137,158,490,444,517,0,520,500,519,107,221,223,232,258,23,28,22,3614,255,1291,6,121,5,1678,0,0,93,93,5875,264.437,4,100,1038
2015-02-01 13:00,57,155,154,167,533,442,517,0,520,502,519,107,217,218,207,265,23,27,21,3585,198,1306,4,122,5,1635,0,0,77,77,5830,263.256,4,100,1038
2015-02-01 14:00,57,141,138,159,495,442,517,0,520,502,520,107,217,217,205,265,23,26,17,3578,197,1325,8,119,5,1654,0,0,106,106,5833,262.924,4,100,1039
2015-02-01 15:00,56,191,191,207,645,441,517,0,521,503,520,107,221,222,269,265,22,26,21,3655,160,1345,12,118,5,1640,0,0,123,123,6063,263.5635,4,100,1038
2015-02-01 16:00,56,169,167,180,572,441,518,0,521,502,520,107,221,222,245,265,22,25,22,3631,150,1370,13,118,5,1656,0,0,122,122,5981,262.9076667,3,100,1039
2015-02-02 9:00,57,118,118,148,441,481,515,0,512,509,519,115,223,223,223,260,17,26,17,3640,31,1230,3,120,5,1389,0,0,139,139,5609,259.79,7,80,1023
2015-02-02 10:00,57,178,178,197,610,482,516,0,512,508,519,115,223,223,278,266,22,26,23,3713,54,1371,11,121,5,1562,0,0,129,129,6014,259.834,7,80,1021
2015-02-02 11:00,57,149,149,189,544,482,517,0,513,506,519,115,222,222,284,248,22,27,22,3699,77,1322,8,120,5,1532,0,0,115,115,5890,259.745,7,81,1021
2015-02-02 12:00,57,152,151,191,551,482,517,0,513,502,519,113,221,222,282,255,22,26,22,3696,71,1304,7,120,5,1507,0,0,67,67,5821,259.962,7,79,1022
2015-02-02 13:00,57,150,149,190,546,481,517,0,513,504,519,111,220,220,279,261,22,26,21,3694,65,1304,0,120,5,1494,0,0,28,28,5762,259.771,7,80,1021
2015-02-02 14:00,57,150,149,177,533,482,518,0,514,504,520,111,219,219,207,209,22,27,21,3573,247,1298,0,121,5,1671,0,0,15,15,5792,259.886,7,80,1021
2015-02-02 15:00,57,116,116,149,438,482,518,0,513,502,520,111,210,211,178,199,22,26,21,3513,245,1279,0,119,5,1648,0,0,21,21,5620,260.4015,6,80,1022
2015-02-02 16:00,57,116,116,148,437,477,517,0,513,503,519,112,219,219,186,197,22,26,22,3532,172,1307,3,117,5,1604,0,0,40,40,5613,260.383,6,79,1023
2015-02-03 9:00,56,135,134,159,484,482,518,0,518,509,521,117,210,211,199,197,21,26,20,3549,187,1350,7,119,5,1668,0,0,123,123,5824,255.62,3,77,1034
2015-02-03 10:00,56,114,114,148,432,482,517,0,518,509,521,116,202,202,178,196,21,26,20,3508,200,1287,0,120,5,1612,0,0,128,128,5680,256.1063333,3,69,1034
2015-02-03 11:00,57,112,111,147,427,481,517,0,518,507,519,115,133,133,140,197,19,24,19,3322,172,1264,0,119,5,1560,0,0,128,128,5437,256.8966667,3,74,1033
2015-02-03 12:00,56,112,111,147,426,482,518,0,518,509,521,116,131,131,137,197,16,19,18,3313,110,1203,0,120,5,1438,0,0,128,128,5305,258.734,4,72,1034
2015-02-03 13:00,56,112,111,147,426,482,518,0,518,508,518,116,131,131,138,196,16,19,18,3309,89,1103,0,120,4,1316,0,0,127,127,5178,259.1753333,4,79,1034
2015-02-03 14:00,57,112,111,148,428,482,517,0,518,509,521,116,131,131,139,196,16,18,18,3312,90,1085,0,120,1,1296,0,0,130,130,5166,260.6636667,4,79,1034
2015-02-03 15:00,57,112,111,147,427,482,518,0,519,509,522,116,131,131,140,197,16,19,18,3318,108,1200,2,120,5,1435,0,0,128,128,5308,261.5905,5,79,1034
2015-02-03 16:00,56,113,112,148,429,482,518,0,519,507,522,116,136,137,140,197,20,26,19,3339,354,1371,3,121,5,1854,0,0,139,139,5761,263.266,5,80,1034
2015-02-04 9:00,57,112,112,148,429,482,506,0,517,508,522,115,130,134,143,196,16,18,19,3306,88,1047,0,118,5,1258,0,0,135,135,5128,267.2605,3,88,1031
2015-02-04 10:00,57,112,112,148,429,482,506,0,518,509,522,118,144,148,145,196,21,24,20,3353,336,1330,6,117,5,1794,0,0,129,129,5705,267.6526667,3,88,1030
2015-02-04 11:00,57,112,112,148,429,481,506,0,518,509,522,118,177,177,178,196,20,23,20,3445,343,1319,6,119,5,1792,0,0,125,125,5791,267.8913333,3,88,1029
2015-02-04 12:00,57,117,117,149,440,481,506,0,518,509,519,118,140,144,145,196,20,25,20,3341,343,1347,17,122,5,1834,0,0,112,112,5727,268.853,3,90,1029
2015-02-04 13:00,57,129,129,159,474,482,506,0,518,509,521,118,136,141,146,196,18,21,19,3331,301,1312,1,121,5,1740,0,0,80,80,5625,268.8506667,3,89,1028
2015-02-04 14:00,57,112,112,148,429,482,505,0,518,509,521,118,130,134,141,196,18,21,19,3312,316,1299,1,120,5,1741,0,0,68,68,5550,269.5713333,3,90,1028
2015-02-04 15:00,57,112,112,148,429,483,506,0,518,509,522,118,130,134,141,196,19,23,20,3319,328,1311,1,117,5,1762,0,0,43,43,5553,270.4075,3,89,1027
2015-02-04 16:00,57,119,118,150,444,481,506,0,518,509,521,118,130,134,141,196,20,24,20,3318,308,1339,2,117,5,1771,0,0,66,66,5599,271.0896667,3,90,1027
2015-02-05 9:00,57,115,115,148,435,480,493,0,516,509,521,118,135,135,138,196,20,23,19,3303,236,1378,6,122,5,1747,0,0,16,16,5501,259.2265,4,68,1035
2015-02-05 10:00,57,115,115,149,436,480,491,0,516,509,520,118,157,157,149,196,24,25,21,3363,270,1399,17,122,5,1813,0,0,7,7,5619,258.322,3,69,1036
2015-02-05 11:00,57,186,186,206,635,481,490,0,516,507,521,119,224,224,241,232,23,25,26,3629,301,1359,12,121,5,1798,0,0,1,1,6063,257.82,4,66,1037
2015-02-05 12:00,57,164,163,177,561,481,489,0,516,508,521,118,222,222,209,200,22,25,21,3554,302,1298,0,120,5,1725,0,0,0,0,5840,259.0325,3,75,1038
2015-02-05 13:00,57,35,124,102,318,482,488,0,516,509,521,118,155,156,155,202,22,24,19,3367,302,1312,0,119,5,1738,0,0,0,0,5423,257.959,4,68,1039
2015-02-05 14:00,57,0,1,1,59,482,487,0,516,509,521,118,132,133,142,202,21,23,19,3305,306,1311,2,119,5,1743,0,0,4,4,5111,258.6,3,73,1040
2015-02-05 15:00,57,0,0,3,60,480,487,0,516,509,515,118,132,132,141,199,22,24,20,3295,306,1332,5,117,5,1765,0,0,13,13,5133,259.469,4,70,1039
2015-02-05 16:00,57,22,22,27,128,481,486,0,516,507,514,119,133,133,142,202,22,25,20,3300,306,1332,5,115,5,1763,0,0,21,21,5212,260.034,3,77,1041
2015-02-06 9:00,57,117,116,168,458,509,464,0,489,491,497,117,217,218,279,196,38,38,15,3568,296,1339,18,120,5,1778,0,0,108,108,5912,261.173,5,76,1034
2015-02-06 10:00,57,160,159,189,565,507,465,0,494,499,499,117,216,217,280,210,38,38,24,3604,285,1354,13,120,5,1777,0,0,96,96,6042,261.8723333,6,79,1033
2015-02-06 11:00,57,171,170,198,596,511,465,0,516,509,520,117,216,216,270,214,37,37,22,3650,299,1341,10,120,5,1775,0,0,86,86,6107,261.8406667,6,77,1032
2015-02-06 12:00,57,137,137,180,511,511,463,0,515,508,519,118,184,184,183,196,33,33,19,3466,287,1365,3,123,5,1783,0,0,79,79,5839,263.618,6,81,1033
2015-02-06 13:00,57,112,112,158,439,511,463,0,516,508,518,118,132,133,144,196,20,20,11,3290,94,1199,1,121,5,1420,0,0,80,80,5229,262.9833333,6,77,1032
2015-02-06 14:00,57,113,112,154,436,512,462,0,515,509,520,118,132,132,142,196,0,0,0,3238,185,1315,0,119,5,1624,0,0,79,79,5377,264.1576667,6,79,1032
2015-02-06 15:00,56,113,112,154,435,512,461,0,516,508,521,118,132,132,141,196,0,0,0,3237,184,1325,0,118,5,1632,0,0,77,77,5381,265.3935,6,79,1032
2015-02-06 16:00,56,112,112,151,431,511,461,0,516,507,521,118,133,133,143,196,1,2,0,3242,295,1323,1,117,5,1741,0,0,70,70,5484,266.5473333,6,81,1032
2015-02-07 9:00,0,142,140,173,455,512,443,0,516,507,521,105,0,0,0,198,36,35,12,2885,273,1331,2,121,5,1732,0,0,10,10,5082,267.3365,2,95,1031
2015-02-07 10:00,0,175,174,212,561,513,442,0,515,507,521,105,0,0,0,224,36,36,23,2922,242,1398,29,120,5,1794,0,0,5,5,5282,267.5526667,2,96,1031
2015-02-07 11:00,52,185,186,224,647,513,441,0,516,508,521,105,0,0,0,263,36,36,25,2964,300,1385,34,119,5,1843,0,0,6,6,5460,267.4773333,1,96,1030
2015-02-07 12:00,57,184,185,227,653,513,441,0,516,508,521,105,0,0,0,263,36,36,24,2963,287,1294,13,117,5,1716,0,0,5,5,5337,268.0325,2,97,1030
2015-02-07 13:00,57,137,141,171,506,511,440,0,516,508,521,105,0,0,0,261,26,25,13,2926,242,1324,10,116,5,1697,0,0,3,3,5132,267.747,1,98,1030
2015-02-07 14:00,57,185,185,219,646,513,438,0,516,508,519,105,0,0,0,261,0,1,0,2861,257,1306,7,115,5,1690,0,0,1,1,5198,268.092,1,99,1030
2015-02-07 15:00,57,161,160,194,572,513,437,0,515,508,521,105,0,0,0,208,2,2,0,2811,297,1332,8,115,5,1757,0,0,2,2,5142,268.6105,1,95,1029
2015-02-07 16:00,57,163,163,205,588,513,437,0,516,509,521,105,0,0,0,201,23,27,0,2852,280,1299,1,116,5,1701,0,0,4,4,5145,268.8976667,1,98,1029
2015-02-08 9:00,57,23,23,26,129,512,425,0,514,505,520,104,0,0,0,18,20,22,25,2665,303,1339,18,115,5,1780,0,0,92,92,4666,266.234,6,100,1026
2015-02-08 10:00,57,176,177,188,598,512,425,0,514,507,520,104,0,0,0,61,20,21,27,2711,296,1397,41,113,5,1852,0,0,92,92,5253,266.2553333,6,100,1025
