Datetime,WHITBYCGS,PORTLANDS-G1,PORTLANDS-G2,PORTLANDS-G3,Sum_Nuclaer,PICKERINGA-G1,PICKERINGA-G4,PICKERINGB-G5,PICKERINGB-G6,PICKERINGB-G7,PICKERINGB-G8,TADOUGLAS,HALTONHILLS-LT_G1,HALTONHILLS-LT_G2,HALTONHILLS-LT_G3,THOROLDCGS,GTAA-G1,GTAA-G2,GTAA-G3,Sum_Gad_Fired,BECK1,BECK2,BECK2 PGS,DECEWFALLS,DECEWND1,Sum_Hydro,GRAND VALLEY 3,GRANDSF,GRANDWF,Sum_Wind,Sum_Consumption,Temperature,WindSpeed,Humidity,Pressure
2015-01-20 17:00,56,130,130,156,472,0,395,0,520,505,518,117,206,207,190,199,22,20,25,2924,257,1362,10,120,5,1754,0,0,0,0,5150,263.505,3,100,1031
2015-01-20 18:00,56,119,119,152,446,0,396,0,519,505,519,117,200,201,187,197,23,20,25,2909,192,1299,6,120,5,1622,0,0,1,1,4978,263.754,3,95,1031
2015-01-20 19:00,57,115,115,149,436,0,395,0,520,505,519,117,210,210,183,197,23,21,26,2926,197,1359,1,120,5,1682,0,0,0,0,5044,265.3123333,3,97,1031
2015-01-20 20:00,57,115,115,148,435,0,395,0,519,503,519,117,218,219,194,197,23,20,27,2951,263,1309,1,120,5,1698,0,0,0,0,5084,265.8886667,3,94,1031
2015-01-20 21:00,56,144,144,172,516,0,395,0,520,505,519,117,217,218,234,199,22,20,26,2992,345,1305,8,119,5,1782,0,0,0,0,5290,264.198,3,100,1032
2015-01-20 22:00,56,43,44,62,205,0,395,0,520,505,519,115,183,184,171,199,21,20,24,2856,328,1287,6,118,5,1744,0,0,2,2,4807,265.53,3,94,1032
2015-01-20 23:00,57,0,0,0,57,0,394,0,519,505,519,109,30,34,21,219,21,21,19,2411,252,1364,14,117,5,1752,0,0,3,3,4223,264.595,3,97,1033
2015-01-21 8:00,57,126,126,155,464,0,395,0,517,503,516,113,184,184,206,191,22,22,26,2879,241,1269,2,118,5,1635,0,0,84,84,5062,258.479,2,100,1035
2015-01-21 17:00,57,146,146,165,514,0,412,0,519,503,512,117,188,188,224,199,5,22,9,2898,151,1340,0,121,5,1617,0,0,17,17,5046,266.937,3,95,1034
2015-01-21 18:00,57,143,143,164,507,0,413,0,518,504,512,117,185,186,222,198,11,22,8,2896,172,1313,1,121,5,1612,0,0,17,17,5032,266.2795,4,95,1034
2015-01-21 19:00,57,141,141,162,501,0,412,0,520,505,512,117,169,171,211,199,11,22,7,2856,202,1344,3,121,5,1675,0,0,11,11,5043,268.7333333,3,92,1033
2015-01-21 20:00,57,127,127,156,467,0,413,0,520,505,513,117,174,174,221,197,12,22,8,2876,248,1293,3,117,5,1666,0,0,8,8,5017,268.8536667,4,91,1033
2015-01-21 21:00,57,125,124,153,459,0,411,0,520,504,512,117,199,199,197,197,20,21,19,2916,234,1335,1,117,5,1692,0,0,8,8,5075,267.7865,4,94,1034
2015-01-21 22:00,57,13,15,26,111,0,412,0,519,504,511,117,180,180,169,201,20,21,20,2854,231,1386,2,117,5,1741,0,0,6,6,4712,268.3026667,4,92,1033
2015-01-21 23:00,56,0,0,0,56,0,412,0,518,503,513,105,133,132,137,94,5,5,3,2560,148,1337,0,117,5,1607,0,0,11,11,4234,267.6313333,4,94,1034
2015-01-22 8:00,57,126,126,159,468,0,431,0,519,502,512,116,181,182,225,198,22,9,10,2907,346,1268,2,115,5,1736,0,0,0,0,5111,263.493,2,100,1037
2015-01-22 17:00,56,130,129,156,471,0,449,0,517,504,512,117,150,148,150,198,18,19,19,2801,161,1339,4,114,5,1623,0,0,28,28,4923,267.859,2,99,1041
2015-01-22 18:00,56,121,121,154,452,0,448,0,517,505,514,118,155,156,152,196,18,19,19,2817,268,1346,0,114,5,1733,0,0,40,40,5042,267.9745,3,95,1040
2015-01-22 19:00,57,136,135,160,488,0,448,0,519,507,520,118,147,148,145,199,19,22,20,2812,155,1303,0,114,5,1577,0,0,28,28,4905,269.7653333,2,97,1041
2015-01-22 20:00,57,119,118,152,446,0,448,0,519,507,520,118,186,184,181,197,19,24,20,2923,345,1290,0,114,5,1754,0,0,14,14,5137,270.2996667,2,94,1040
2015-01-22 21:00,56,115,115,150,436,0,447,0,519,507,517,117,154,152,152,198,17,21,20,2821,191,1303,0,114,5,1613,0,0,26,26,4896,269.431,3,99,1041
2015-01-22 22:00,56,30,32,49,167,0,449,0,517,508,519,117,135,129,138,198,19,20,20,2769,323,1291,0,114,5,1733,0,0,40,40,4709,270.433,3,94,1041
2015-01-22 23:00,57,0,0,0,57,0,449,0,519,508,519,108,135,129,138,199,19,19,20,2762,163,1359,0,114,5,1641,0,0,44,44,4504,270.032,3,97,1041
2015-01-23 8:00,57,120,120,151,448,0,468,0,519,506,520,116,131,130,139,197,15,18,0,2759,261,1283,2,121,5,1672,0,0,122,122,5001,268.656,5,100,1040
2015-01-23 17:00,56,112,112,147,427,0,480,0,514,497,521,117,131,130,141,197,16,20,21,2785,220,1164,1,119,5,1509,0,0,131,131,4852,271.3366667,7,93,1034
2015-01-23 18:00,56,113,113,148,430,0,481,0,514,495,521,117,131,130,143,197,16,20,21,2786,302,1357,14,119,5,1797,0,0,101,101,5114,271.292,6,91,1033
2015-01-23 19:00,57,113,113,148,431,0,481,0,514,497,521,116,139,139,147,198,18,22,21,2813,256,1411,6,117,5,1795,0,0,92,92,5131,272.6673333,7,87,1032
2015-01-23 20:00,57,113,113,148,431,0,481,0,514,496,520,116,135,135,143,195,15,20,20,2790,231,1266,0,118,5,1620,0,0,103,103,4944,272.9776667,7,85,1031
2015-01-23 21:00,56,113,113,147,429,0,481,0,515,495,520,116,133,133,144,195,13,18,18,2781,292,1288,1,118,5,1704,0,0,102,102,5016,272.0715,6,91,1031
2015-01-23 22:00,56,113,113,147,429,0,481,0,515,497,520,116,33,33,23,195,14,19,19,2465,346,1321,9,117,5,1798,0,0,90,90,4782,272.7873333,6,86,1030
2015-01-23 23:00,7,32,33,49,121,0,481,0,517,495,520,111,0,0,0,237,20,23,19,2423,380,1411,29,116,5,1941,0,0,73,73,4558,272.2866667,6,90,1029
2015-01-24 8:00,0,0,0,5,5,0,492,0,518,504,519,108,0,0,0,11,20,23,18,2213,254,1324,1,120,5,1704,0,0,0,0,3922,267.639,4,100,1020
2015-01-24 17:00,0,147,146,167,460,0,493,0,516,503,518,107,200,199,216,203,20,25,27,3027,300,1354,7,118,5,1784,0,0,0,0,5271,271.1303333,3,94,1014
2015-01-24 18:00,0,142,142,164,448,0,481,0,516,503,519,107,200,199,217,202,19,24,26,3013,323,1290,1,118,5,1737,0,0,0,0,5198,271.555,4,93,1014
2015-01-24 19:00,0,113,113,147,373,0,481,0,518,502,520,106,173,173,169,201,17,22,24,2906,304,1276,2,118,5,1705,0,0,0,0,4984,272.7396667,4,90,1012
2015-01-24 20:00,0,113,113,147,373,0,481,0,518,504,520,106,133,133,142,196,15,19,20,2787,262,1259,0,118,5,1644,0,0,0,0,4804,273.3543333,4,89,1012
2015-01-24 21:00,0,12,13,23,48,0,481,0,518,502,520,105,133,133,143,199,17,22,20,2793,275,1248,0,118,5,1646,0,0,0,0,4487,273.206,4,91,1012
2015-01-24 22:00,0,0,0,0,0,0,480,0,518,504,520,105,133,133,143,211,16,21,20,2804,320,1268,0,118,5,1711,0,0,0,0,4515,274.075,4,88,1011
2015-01-24 23:00,0,0,0,0,0,0,481,0,518,502,520,105,139,139,144,217,17,21,19,2822,306,1267,1,120,5,1699,0,0,0,0,4521,274.181,4,89,1011
2015-01-25 8:00,0,0,0,0,0,0,478,0,518,504,519,107,0,0,0,3,18,21,15,2183,80,1221,0,117,5,1423,0,0,0,0,3606,269.044,6,97,1018
2015-01-25 17:00,0,126,126,152,404,0,467,0,518,510,518,106,192,191,190,199,22,24,24,2961,123,1328,4,116,5,1576,0,0,26,26,4967,263.4776667,4,100,1028
2015-01-25 18:00,0,122,121,153,396,0,467,0,515,508,519,107,219,220,211,202,22,25,25,3040,163,1330,6,117,5,1621,0,0,35,35,5092,263.589,4,100,1029
2015-01-25 19:00,0,113,113,147,373,0,467,0,518,510,519,106,194,195,171,202,21,25,27,2955,178,1300,1,120,5,1604,0,0,50,50,4982,264.479,3,100,1029
2015-01-25 20:00,0,113,113,147,373,0,467,0,517,508,519,106,214,214,180,202,21,25,26,2999,180,1339,12,120,5,1656,0,0,44,44,5072,264.785,3,100,1029
2015-01-25 21:00,0,130,130,155,415,0,467,0,517,510,517,106,213,213,181,203,22,25,26,3000,372,1281,31,120,5,1809,0,0,58,58,5282,263.779,4,100,1030
2015-01-25 22:00,0,139,139,163,441,0,467,0,518,509,518,106,199,200,181,255,20,25,22,3020,359,1391,51,120,5,1926,0,0,59,59,5446,264.5223333,3,100,1030
2015-01-25 23:00,0,12,12,23,47,0,466,0,518,509,519,106,158,153,151,244,17,22,20,2883,357,1455,68,119,5,2004,0,0,48,48,4982,263.9536667,4,100,1031
2015-01-26 8:00,51,128,128,164,471,0,467,0,518,510,516,117,219,221,207,198,22,26,21,3042,44,1165,5,114,5,1333,0,0,84,84,4930,262.5586667,5,100,1032
2015-01-26 17:00,57,148,148,177,530,0,466,0,518,502,517,117,211,211,223,214,21,25,22,3047,70,1186,3,122,5,1386,0,0,96,96,5059,264.3826667,6,100,1030
2015-01-26 18:00,57,129,129,167,482,0,466,0,515,501,517,117,210,211,233,199,20,26,21,3036,79,1143,0,122,5,1349,0,0,98,98,4965,264.272,6,100,1030
2015-01-26 19:00,57,113,113,147,430,0,466,0,517,502,517,117,210,210,203,202,21,27,20,3012,79,1188,1,121,5,1394,0,0,96,96,4932,265.1986667,6,100,1029
2015-01-26 20:00,57,132,131,161,481,0,466,0,515,503,517,117,210,210,213,202,21,26,21,3021,79,1303,4,114,5,1505,0,0,90,90,5097,265.3473333,6,100,1029
2015-01-26 21:00,57,163,163,185,568,0,465,0,517,509,515,116,210,210,222,203,21,27,21,3036,79,1289,6,118,5,1497,0,0,79,79,5180,265,6,100,1030
2015-01-26 22:00,57,145,145,179,526,0,466,0,518,508,517,116,205,206,225,259,21,27,23,3091,79,1315,6,119,5,1524,0,0,69,69,5210,265.314,6,100,1029
2015-01-26 23:00,57,112,112,147,428,0,466,0,518,508,518,112,168,168,165,264,21,26,20,2954,46,1370,9,119,5,1549,0,0,60,60,4991,265.132,6,100,1030
2015-01-27 8:00,56,119,119,152,446,0,478,0,520,508,517,116,222,223,281,239,23,25,14,3166,170,1259,1,119,5,1554,0,0,29,29,5195,262.923,4,100,1031
2015-01-27 17:00,57,126,126,153,462,0,478,0,517,510,518,117,204,205,197,196,21,25,27,3015,195,1290,5,116,5,1611,0,0,4,4,5092,264.6926667,4,100,1033
2015-01-27 18:00,57,149,149,177,532,0,478,0,517,510,516,116,220,220,259,199,20,24,28,3107,140,1324,3,116,5,1588,0,0,13,13,5240,265.1245,4,98,1033
2015-01-27 19:00,57,121,121,162,461,0,478,0,519,510,518,116,220,220,260,197,20,23,27,3108,127,1328,4,119,5,1583,0,0,24,24,5176,265.981,4,98,1033
2015-01-27 20:00,57,120,120,151,448,0,478,0,517,510,518,116,214,214,182,198,20,23,22,3012,117,1289,0,123,5,1534,0,0,73,73,5067,266.519,4,97,1033
2015-01-27 21:00,56,112,112,147,427,0,478,0,519,510,518,116,193,182,166,198,21,25,19,2945,188,1268,0,123,5,1584,0,0,57,57,5013,265.173,4,100,1034
2015-01-27 22:00,56,112,112,147,427,0,478,0,519,510,518,115,149,147,147,227,18,23,19,2870,144,1170,0,121,5,1440,0,0,46,46,4783,266.339,4,97,1033
2015-01-27 23:00,57,13,112,83,265,0,478,0,519,510,518,109,135,130,139,196,19,23,18,2794,95,1192,0,121,5,1413,0,0,27,27,4499,265.621,4,98,1034
2015-01-28 8:00,57,113,112,148,430,0,477,0,520,510,516,116,204,204,174,201,21,24,17,2984,88,1288,0,117,5,1498,0,0,6,6,4918,260.167,4,100,1037
2015-01-28 17:00,56,118,117,151,442,0,477,0,519,509,518,116,199,199,176,196,20,24,20,2973,132,1362,0,118,5,1617,0,0,10,10,5042,265.7736667,2,98,1041
2015-01-28 18:00,57,120,120,151,448,0,478,0,519,509,518,116,214,215,208,197,21,25,20,3040,196,1277,0,117,5,1595,0,0,16,16,5099,265.819,2,92,1040
2015-01-28 19:00,57,112,112,149,430,0,478,0,520,509,518,116,214,215,184,197,21,25,20,3017,118,1335,0,117,5,1575,0,0,24,24,5046,268.1496667,2,93,1040
2015-01-28 20:00,56,114,114,149,433,0,478,0,520,509,518,116,215,215,198,197,22,25,20,3033,155,1295,0,119,5,1574,0,0,15,15,5055,268.7663333,1,88,1040
2015-01-28 21:00,56,125,124,154,459,0,478,0,518,509,518,114,197,197,192,197,21,25,19,2985,228,1288,0,120,5,1641,0,0,19,19,5104,266.353,2,98,1040
2015-01-28 22:00,57,112,112,148,429,0,478,0,520,503,518,114,32,32,20,197,17,21,19,2471,152,1173,0,120,5,1450,0,0,23,23,4373,267.9796667,1,89,1040
2015-01-28 23:00,57,11,12,22,102,0,478,0,519,497,518,107,0,0,0,95,15,18,19,2266,112,1131,0,120,5,1368,0,0,24,24,3760,266.5763333,2,94,1040
2015-01-29 8:00,57,0,0,0,57,0,491,0,518,496,519,116,0,0,0,196,18,22,0,2376,50,1163,61,116,5,1395,0,0,81,81,3909,265.6706667,2,94,1037
2015-01-29 17:00,56,112,113,142,423,0,502,0,520,496,517,116,0,0,0,0,14,18,18,2201,87,1023,0,122,5,1237,0,0,96,96,3957,272.2403333,4,76,1026
2015-01-29 18:00,56,113,113,147,429,0,502,0,520,497,519,116,0,0,0,0,17,21,19,2211,87,1027,0,122,5,1241,0,0,69,69,3950,271.8485,4,83,1025
2015-01-29 19:00,57,113,12,83,265,0,502,0,520,497,519,115,0,0,0,0,19,25,20,2217,102,1210,0,122,5,1439,0,0,42,42,3963,273.104,4,80,1024
2015-01-29 20:00,57,113,0,72,242,0,503,0,518,497,519,115,0,0,0,0,19,24,20,2215,91,1051,0,123,5,1270,0,0,54,54,3781,273.124,4,85,1023
2015-01-29 21:00,56,113,0,72,241,0,502,0,520,497,517,115,0,0,0,0,18,24,19,2212,185,1260,0,123,5,1573,0,0,38,38,4064,272.788,3,86,1023
2015-01-29 22:00,56,113,0,72,241,0,512,0,519,496,519,115,0,0,0,0,17,22,19,2219,168,1115,0,123,5,1411,0,0,36,36,3907,272.9266667,3,91,1022
2015-01-29 23:00,56,20,0,15,91,0,515,0,518,496,518,106,0,0,0,0,6,7,7,2173,89,947,0,123,5,1164,0,0,46,46,3474,272.7093333,3,93,1022
2015-01-30 8:00,57,0,113,71,241,0,516,0,519,496,517,116,0,0,0,32,15,18,14,2243,89,1005,0,121,0,1215,0,0,139,139,3838,269.1956667,6,95,1026
2015-01-30 17:00,57,116,117,148,438,0,516,0,520,496,518,116,135,136,140,198,19,22,20,2836,201,1259,0,121,5,1586,0,0,64,64,4924,263.3156667,8,100,1036
2015-01-30 18:00,57,131,130,156,474,0,516,0,520,496,518,114,158,158,155,202,21,25,21,2904,246,1259,0,121,5,1631,0,0,70,70,5079,263.048,8,100,1036
2015-01-30 19:00,57,125,125,153,460,0,515,0,520,496,519,101,213,213,185,202,22,25,21,3032,206,1259,0,121,5,1591,0,0,65,65,5148,263.3083333,8,100,1037
2015-01-30 20:00,57,141,125,157,480,0,516,0,520,496,517,100,225,225,229,203,22,25,21,3099,250,1277,1,117,5,1650,0,0,34,34,5263,263.1726667,7,100,1037
2015-01-30 21:00,57,132,127,155,471,0,516,0,518,496,518,102,190,190,169,203,22,25,21,2970,333,1328,23,115,5,1804,0,0,28,28,5273,262.0115,7,100,1038
2015-01-30 22:00,57,138,169,167,531,0,516,0,520,496,518,106,213,213,190,219,22,24,22,3059,393,1227,15,115,5,1755,0,0,25,25,5370,262.2176667,7,100,1039
2015-01-30 23:00,57,112,114,149,432,0,515,0,516,496,518,104,185,185,162,258,19,22,19,2999,301,1199,1,116,5,1622,0,0,16,16,5069,261.3983333,7,100,1040
2015-01-31 8:00,0,189,189,209,587,0,518,0,520,508,519,105,203,203,215,267,23,26,27,3134,349,1396,46,117,5,1913,0,0,23,23,5657,255.8513333,2,100,1042
2015-01-31 17:00,56,141,141,162,500,110,518,0,518,509,518,107,181,182,202,200,22,25,24,3116,302,1403,25,121,5,1856,0,0,101,101,5573,265.3616667,3,98,1039
2015-01-31 18:00,56,130,117,154,457,282,517,0,520,507,519,105,173,174,169,199,22,25,21,3233,252,1320,2,121,5,1700,0,0,80,80,5470,265.3305,3,95,1038
2015-01-31 19:00,57,115,115,150,437,352,518,0,519,508,519,105,160,160,154,200,21,25,21,3262,221,1416,4,120,5,1766,0,0,85,85,5550,267.3,4,96,1037
2015-01-31 20:00,57,123,124,154,458,352,518,0,520,509,519,104,163,163,157,199,21,26,21,3272,248,1350,1,120,5,1724,0,0,98,98,5552,267.769,4,94,1036
2015-01-31 21:00,57,116,116,150,439,351,517,0,520,507,517,103,184,184,169,202,21,26,21,3322,302,1321,9,120,5,1757,0,0,72,72,5590,267.2565,4,97,1036
2015-01-31 22:00,57,120,120,152,449,352,517,0,520,509,518,103,205,204,216,204,20,25,21,3414,329,1355,10,116,5,1815,0,0,67,67,5745,268.0526667,4,93,1035
2015-01-31 23:00,56,117,117,150,440,358,517,0,519,508,518,103,190,190,175,95,19,24,19,3235,340,1400,26,116,5,1887,0,0,56,56,5618,267.8673333,4,94,1035
2015-02-01 8:00,57,112,112,146,427,445,515,0,520,507,519,107,134,133,138,199,19,22,18,3276,186,1269,1,117,5,1578,0,0,59,59,5340,267.2006667,4,99,1035
2015-02-01 17:00,56,161,161,176,554,428,517,0,520,502,520,107,216,216,254,231,22,22,17,3572,106,1378,10,118,5,1617,0,0,133,133,5876,263.2233333,3,100,1038
2015-02-01 18:00,56,164,164,200,584,432,518,0,520,510,518,106,213,213,255,203,22,26,21,3557,60,1303,10,117,5,1495,0,0,139,139,5775,263.268,4,100,1038
2015-02-01 19:00,57,155,154,197,563,445,516,0,520,510,520,106,222,222,220,228,22,25,20,3576,32,1246,1,116,5,1400,0,0,140,140,5679,263.674,3,100,1037
2015-02-01 20:00,56,115,115,161,447,446,518,0,518,510,520,107,222,223,185,257,22,26,15,3569,33,1185,1,116,5,1340,0,0,141,141,5497,263.809,3,100,1037
2015-02-01 21:00,56,115,115,154,440,445,517,0,520,508,519,107,201,201,175,268,21,26,20,3528,33,1193,9,116,5,1356,0,0,141,141,5465,263.4625,4,100,1036
2015-02-01 22:00,56,115,115,154,440,462,516,0,519,509,518,107,32,32,20,267,21,25,20,3048,40,981,11,116,5,1153,0,0,141,141,4782,263.758,4,100,1036
2015-02-01 23:00,57,115,115,154,441,464,516,0,518,508,516,106,0,0,0,265,16,20,19,2948,79,669,0,116,5,869,0,0,141,141,4399,263.572,4,100,1035
2015-02-02 8:00,57,123,123,155,458,481,515,0,510,507,519,115,223,223,205,201,1,26,17,3543,32,1214,4,120,5,1375,0,0,140,140,5516,259.9233333,8,79,1023
2015-02-02 17:00,57,144,144,161,506,483,517,0,513,502,519,111,204,204,193,199,22,25,24,3516,157,1387,10,117,5,1676,0,0,75,75,5773,260.765,6,79,1023
2015-02-02 18:00,57,117,117,150,441,483,517,0,519,506,519,111,222,223,269,197,20,24,25,3635,100,1283,5,119,5,1512,0,0,95,95,5683,261.087,6,76,1024
2015-02-02 19:00,57,112,112,147,428,482,517,0,519,509,519,112,206,207,198,197,21,24,19,3530,92,1308,0,119,5,1524,0,0,90,90,5572,261.489,6,77,1025
2015-02-02 20:00,56,118,117,149,440,481,517,0,519,508,519,112,223,223,202,197,21,24,19,3565,116,1279,0,120,5,1520,0,0,82,82,5607,261.831,6,75,1026
2015-02-02 21:00,57,157,156,167,537,482,517,0,519,509,519,112,218,219,240,197,21,24,20,3597,213,1340,1,121,5,1680,0,0,59,59,5873,260.065,5,75,1027
2015-02-02 22:00,56,172,171,197,596,483,517,0,517,509,519,112,219,220,241,206,21,23,17,3604,301,1342,22,122,5,1792,0,0,41,41,6033,261.1096667,5,72,1028
2015-02-02 23:00,56,113,113,153,435,482,517,0,519,508,519,110,143,143,145,196,15,18,18,3333,253,1172,10,117,5,1557,0,0,60,60,5385,260.0463333,5,71,1029
2015-02-03 8:00,56,160,160,175,551,481,518,0,517,507,521,115,219,220,268,200,22,26,25,3639,226,1357,21,119,5,1728,0,0,86,86,6004,254.7283333,3,68,1034
2015-02-03 17:00,56,112,118,149,435,481,518,0,518,507,521,116,133,133,143,197,18,24,20,3329,321,1332,2,123,5,1783,0,0,140,140,5687,264.38,5,80,1034
2015-02-03 18:00,56,112,113,148,429,481,517,0,518,509,521,116,131,131,144,197,17,21,19,3322,78,1210,2,123,5,1418,0,0,143,143,5312,264.215,5,79,1034
2015-02-03 19:00,57,112,113,148,430,482,517,0,518,509,522,116,131,131,141,197,14,17,18,3313,95,1109,0,121,5,1330,0,0,143,143,5216,265.7553333,5,80,1034
2015-02-03 20:00,56,112,113,148,429,480,517,0,518,508,521,116,131,131,142,197,14,19,18,3312,93,1133,0,121,5,1352,0,0,124,124,5217,266.0166667,5,80,1034
2015-02-03 21:00,57,112,113,148,430,482,518,0,518,508,521,116,134,134,142,196,17,21,19,3326,138,1311,0,121,5,1575,0,0,87,87,5418,265.061,5,78,1034
2015-02-03 22:00,57,112,113,148,430,482,518,0,518,509,522,116,138,138,145,198,18,21,19,3342,145,1176,0,121,5,1447,0,0,89,89,5308,265.728,5,78,1034
2015-02-03 23:00,57,12,113,83,265,481,518,0,518,507,522,113,139,139,147,201,15,17,18,3335,184,1215,0,120,5,1524,0,0,111,111,5235,265.178,5,77,1034
2015-02-04 8:00,57,112,112,148,429,481,506,0,511,509,522,117,132,136,146,196,15,18,19,3308,87,1046,0,120,5,1258,0,0,138,138,5133,267.073,3,88,1031
2015-02-04 17:00,57,122,122,152,453,482,506,0,518,509,519,118,167,169,171,196,21,24,21,3421,134,1405,22,118,5,1684,0,0,81,81,5639,271.8873333,4,90,1026
2015-02-04 18:00,57,121,120,152,450,483,506,0,518,509,521,117,209,208,230,196,21,24,22,3564,104,1311,3,118,5,1541,0,0,47,47,5602,271.1635,3,86,1026
2015-02-04 19:00,57,141,139,162,499,483,505,0,517,510,521,118,207,207,182,196,21,24,20,3511,88,1295,0,118,5,1506,0,0,48,48,5564,272.4683333,4,87,1025
2015-02-04 20:00,57,114,114,148,433,483,504,0,517,510,521,118,133,137,141,196,20,24,19,3323,274,1308,0,119,5,1706,0,0,41,41,5503,272.2516667,4,85,1025
2015-02-04 21:00,57,113,113,148,431,483,502,0,517,508,521,118,130,134,138,196,22,25,20,3314,218,1219,0,119,5,1561,0,0,35,35,5341,270.003,5,85,1027
2015-02-04 22:00,57,13,113,83,266,483,502,0,517,506,521,117,130,134,139,196,22,25,19,3311,90,954,0,120,5,1169,0,0,21,21,4767,270.4636667,4,82,1026
2015-02-04 23:00,57,0,12,11,80,481,501,0,517,501,519,106,131,135,137,196,17,19,19,3279,89,971,0,120,5,1185,0,0,32,32,4576,268.8923333,5,81,1027
2015-02-05 8:00,57,116,116,150,439,482,493,0,516,507,521,118,197,198,179,196,20,23,18,3468,201,1293,1,122,5,1622,0,0,23,23,5552,259.5943333,4,72,1034
2015-02-05 17:00,57,126,125,147,455,487,484,0,516,509,517,118,184,184,172,200,21,24,20,3436,307,1327,4,116,5,1759,0,0,29,29,5679,260.827,4,77,1041
2015-02-05 18:00,57,116,116,148,437,505,483,0,516,507,521,118,153,154,149,197,20,24,19,3366,307,1301,3,115,5,1731,0,0,28,28,5562,260.523,3,70,1040
2015-02-05 19:00,57,114,114,148,433,506,483,0,516,509,521,118,133,133,138,198,22,24,20,3321,270,1282,0,116,5,1673,0,0,73,73,5500,261.6816667,4,72,1041
2015-02-05 20:00,57,113,113,148,431,506,482,0,516,509,520,118,133,133,137,198,21,22,19,3314,295,1301,0,118,5,1719,0,0,82,82,5546,261.7433333,3,68,1040
2015-02-05 21:00,57,113,113,148,431,505,479,0,516,507,520,117,135,135,138,198,18,19,19,3306,197,1224,0,120,5,1546,0,0,111,111,5394,259.2655,3,71,1040
2015-02-05 22:00,57,113,113,148,431,506,478,0,514,508,521,116,135,135,138,198,19,20,19,3307,88,1124,0,119,5,1336,0,0,140,140,5214,260.1736667,3,64,1040
2015-02-05 23:00,57,12,13,24,106,506,477,0,516,507,521,110,134,134,138,203,18,20,19,3303,141,1223,0,117,5,1486,0,0,141,141,5036,258.5423333,2,65,1040
2015-02-06 8:00,57,141,140,184,522,509,464,0,489,488,505,116,218,218,276,196,38,38,0,3555,216,1442,24,120,5,1807,0,0,112,112,5996,261.4483333,6,79,1034
2015-02-06 17:00,56,113,113,148,430,512,460,0,516,508,519,118,133,134,141,196,2,2,0,3241,297,1376,8,117,5,1803,0,0,56,56,5530,267.7626667,6,82,1032
2015-02-06 18:00,57,115,115,149,436,512,458,0,516,508,521,118,138,139,141,198,30,30,2,3311,238,1352,16,117,5,1728,0,0,53,53,5528,267.0855,5,78,1032
2015-02-06 19:00,56,115,115,149,435,513,458,0,516,509,521,118,134,134,140,198,35,35,2,3313,236,1445,24,117,5,1827,0,0,69,69,5644,268.9316667,5,80,1031
2015-02-06 20:00,56,113,113,148,430,513,457,0,516,509,521,119,160,160,154,199,36,35,14,3393,232,1355,19,117,5,1728,0,0,47,47,5598,268.8853333,5,78,1031
2015-02-06 21:00,56,125,124,156,461,511,456,0,516,509,521,117,178,177,165,202,36,35,20,3443,198,1327,10,117,5,1657,0,0,27,27,5588,267.8225,5,78,1032
2015-02-06 22:00,54,11,12,22,99,501,454,0,516,504,521,116,158,157,156,236,36,35,20,3410,169,1250,8,117,5,1549,0,0,31,31,5089,268.115,5,75,1032
2015-02-06 23:00,0,0,0,0,0,502,454,0,516,502,520,108,132,131,141,197,34,34,20,3291,74,1189,0,117,5,1385,0,0,39,39,4715,267.391,4,74,1032
2015-02-07 8:00,0,125,124,158,407,513,445,0,516,507,521,105,0,0,0,205,34,34,0,2880,213,1290,2,121,5,1631,0,0,20,20,4938,267.509,3,95,1031
2015-02-07 17:00,57,161,160,199,577,513,437,0,514,507,521,105,0,0,0,213,36,36,2,2884,260,1316,1,119,5,1701,0,0,1,1,5163,269.3583333,1,96,1029
2015-02-07 18:00,57,164,163,199,583,513,434,0,508,509,521,105,0,0,0,209,37,36,9,2881,224,1337,2,119,5,1687,0,0,0,0,5151,269.3155,1,97,1028
2015-02-07 19:00,57,117,116,156,446,514,433,0,510,508,521,105,0,0,0,198,36,35,21,2881,168,1311,1,121,5,1606,0,0,0,0,4933,269.944,1,94,1028
2015-02-07 20:00,57,146,146,177,526,513,432,0,509,506,518,105,0,0,0,234,9,8,2,2836,246,1382,10,121,5,1764,0,0,1,1,5127,270.069,1,94,1027
2015-02-07 21:00,57,168,168,204,597,513,431,0,514,508,520,105,0,0,0,262,1,2,0,2856,297,1297,7,118,5,1724,0,0,5,5,5182,269.761,2,96,1028
2015-02-07 22:00,57,172,172,206,607,513,430,0,515,508,520,105,0,0,0,256,7,11,0,2865,282,1340,14,118,5,1759,0,0,15,15,5246,270.0303333,1,96,1027
2015-02-07 23:00,56,14,16,26,112,512,427,0,514,507,520,106,0,0,0,92,16,18,0,2712,299,1377,15,118,5,1814,0,0,20,20,4658,269.8666667,2,97,1027
2015-02-08 8:00,57,0,0,6,63,512,425,0,514,506,520,105,0,0,0,10,15,20,20,2647,274,1381,27,116,5,1803,0,0,101,101,4614,266.4966667,6,100,1026
2015-02-08 17:00,57,188,188,219,652,512,425,0,501,507,520,104,0,0,0,261,20,16,26,2892,206,1388,29,120,5,1748,0,0,84,84,5376,265.8916667,6,100,1026
